monitor,source_file
Acer Predator Z301CT,csv_files/monitor.csv
iiyama Prolite E2283HS-B1,csv_files/monitor.csv
AOC Q3279VWF,csv_files/monitor.csv
iiyama G-MASTER RED EAGLE,csv_files/monitor.csv
Acer R271 bid,csv_files/monitor.csv
LG 27GK750F-B,csv_files/monitor.csv
Samsung C34H890WJN,csv_files/monitor.csv
HP W2207H,csv_files/monitor.csv
ViewSonic VP2768,csv_files/monitor.csv
AOC AG352UCG6,csv_files/monitor.csv
AOC AG322QC4,csv_files/monitor.csv
Dell S2719DM,csv_files/monitor.csv
Dell S3219D,csv_files/monitor.csv
Dell SE2419H,csv_files/monitor.csv
MSI Oculux NXG251R,csv_files/monitor.csv
VIOTEK GN27DW,csv_files/monitor.csv
AOC G2778VQ,csv_files/monitor.csv
Philips 322M7C/75,csv_files/monitor.csv
MSI Oculux NXG252R,csv_files/monitor.csv
Pixio PX275h,csv_files/monitor.csv
Samsung C32JG50,csv_files/monitor.csv
Acer KG271U bmiippx,csv_files/monitor.csv
HP ProDisplay P223,csv_files/monitor.csv
LG 24BK400H-B,csv_files/monitor.csv
Pixio PX7P,csv_files/monitor.csv
MSI Optix MAG272R,csv_files/monitor.csv
Sony FWD48W650D,csv_files/monitor.csv
MSI Optix MAG272QR,csv_files/monitor.csv
ViewSonic VX2758-P-MHD,csv_files/monitor.csv
"V7 V7 L238DPH-2NH 23.8"" Full HD LED LCD Monitor - 16:9",csv_files/monitor.csv
Acer KG281K bmiipx,csv_files/monitor.csv
MSI Optix AG32CV,csv_files/monitor.csv
Samsung CH580,csv_files/monitor.csv
Samsung M50A,csv_files/monitor.csv
Samsung SE650,csv_files/monitor.csv
Acer CB342CK smiiphzx,csv_files/monitor.csv
Acer GF276 Abmipx,csv_files/monitor.csv
Acer XZ325QU PBMIIPHX,csv_files/monitor.csv
Acer Nitro XV1,csv_files/monitor.csv
Acer EG240Y Pbipx,csv_files/monitor.csv
Dell E2422HS,csv_files/monitor.csv
LG 24LQ510S-PU,csv_files/monitor.csv
LG 34WL85C-B,csv_files/monitor.csv
MSI Optix MAG271VCR,csv_files/monitor.csv
Acer R221Q Bbix,csv_files/monitor.csv
Acer K273 BI,csv_files/monitor.csv
Dell P3223QE,csv_files/monitor.csv
ViewSonic VA2256-MHD,csv_files/monitor.csv
ViewSonic VP3881A,csv_files/monitor.csv
LG 32GK650G-B,csv_files/monitor.csv
ViewSonic VP2768A,csv_files/monitor.csv
BenQ BL2381T,csv_files/monitor.csv
LG 49BL95C-W,csv_files/monitor.csv
Samsung SH850,csv_files/monitor.csv
Acer ET322QK Abmiipx,csv_files/monitor.csv
ViewSonic VG2756-4K,csv_files/monitor.csv
iiyama XUB3493WQSU-B1,csv_files/monitor.csv
Asus VA24DQLB,csv_files/monitor.csv
Dell P2423DE,csv_files/monitor.csv
HP Z24nf G2,csv_files/monitor.csv
LG 38BK95C-W,csv_files/monitor.csv
Acer CBA242Y Abmirx,csv_files/monitor.csv
Acer B287K bmiipprzx,csv_files/monitor.csv
Dell E190S,csv_files/monitor.csv
HP E4U30A8#ABA,csv_files/monitor.csv
Acer K202HQL,csv_files/monitor.csv
ViewSonic VX2880ml,csv_files/monitor.csv
Samsung CH711,csv_files/monitor.csv
LG 24MK600M-W,csv_files/monitor.csv
ViewEra V151BN2,csv_files/monitor.csv
Acer XV272 Sbmiiprx,csv_files/monitor.csv
Acer EI491CUR Sbmiipphx,csv_files/monitor.csv
LG 27LQ625S-PU,csv_files/monitor.csv
MSI Modern MD272P,csv_files/monitor.csv
MSI Modern MD272PW,csv_files/monitor.csv
Acer V227Q A,csv_files/monitor.csv
ViewSonic VA2431WM,csv_files/monitor.csv
ViewSonic VX2250wm-LED,csv_files/monitor.csv
Acer G235HAbd,csv_files/monitor.csv
Acer S232HLAbid,csv_files/monitor.csv
Asus VH236H,csv_files/monitor.csv
Asus VH242H,csv_files/monitor.csv
Asus VW226T-TAA,csv_files/monitor.csv
Asus VG236H,csv_files/monitor.csv
BenQ G2222HDL,csv_files/monitor.csv
BenQ GL2030,csv_files/monitor.csv
HP LE2201w,csv_files/monitor.csv
HP S1933,csv_files/monitor.csv
Lenovo L2251X,csv_files/monitor.csv
Asus VS208N-P,csv_files/monitor.csv
Dell ST2220L,csv_files/monitor.csv
Dell P2412H,csv_files/monitor.csv
AOC e1621Sw,csv_files/monitor.csv
Samsung S22B150N,csv_files/monitor.csv
Samsung S24B300EL,csv_files/monitor.csv
BenQ GW2250,csv_files/monitor.csv
Dell P190S,csv_files/monitor.csv
HP ZR2440w,csv_files/monitor.csv
Asus VK248H-CSM,csv_files/monitor.csv
AOC e2752Vh,csv_files/monitor.csv
NEC LCD1990SXi,csv_files/monitor.csv
Philips BDL3245E00,csv_files/monitor.csv
Acer G185HVb,csv_files/monitor.csv
Planar PLL2410W,csv_files/monitor.csv
Zalman MZ240ED,csv_files/monitor.csv
Asus VN247H-P,csv_files/monitor.csv
Acer S271HLCbid,csv_files/monitor.csv
Asus MX239H,csv_files/monitor.csv
NEC EA244WMi-BK,csv_files/monitor.csv
Acer S241HL bmid,csv_files/monitor.csv
AOC E2460SD,csv_files/monitor.csv
Asus VX279Q,csv_files/monitor.csv
HP Envy 27,csv_files/monitor.csv
Samsung S22C300H,csv_files/monitor.csv
Samsung S22C450D,csv_files/monitor.csv
Lenovo LT1712p,csv_files/monitor.csv
Philips 19S4LSB/27,csv_files/monitor.csv
Philips 221S3UCB,csv_files/monitor.csv
Toshiba PA5022U-1LC3,csv_files/monitor.csv
Acer G206HQLbd,csv_files/monitor.csv
Dell E2014H,csv_files/monitor.csv
HP 22xi,csv_files/monitor.csv
HP LA2006x,csv_files/monitor.csv
AOC i2369V,csv_files/monitor.csv
BenQ XL2411T,csv_files/monitor.csv
Dell P2014H,csv_files/monitor.csv
Samsung S27C390H,csv_files/monitor.csv
QNIX QX2710 Matte,csv_files/monitor.csv
Eizo FG2421-BK,csv_files/monitor.csv
3M M2467PW,csv_files/monitor.csv
Dell UP2414Q,csv_files/monitor.csv
BenQ RL2460HT,csv_files/monitor.csv
Acer G227HQLbi,csv_files/monitor.csv
BenQ EW2440L,csv_files/monitor.csv
LG 22MP55HQ-P,csv_files/monitor.csv
Lenovo 60B8AAR6US,csv_files/monitor.csv
LG 24MP55HQ-P,csv_files/monitor.csv
Asus VS228HR,csv_files/monitor.csv
BenQ XL2420G,csv_files/monitor.csv
Acer UM.HT2AA.002 (T272HUL bmidpcz),csv_files/monitor.csv
LG 25UM65-P,csv_files/monitor.csv
Acer T232HL Abmjjz,csv_files/monitor.csv
Acer XB240H ABPR,csv_files/monitor.csv
Asus PB279Q,csv_files/monitor.csv
BenQ RL2755HM,csv_files/monitor.csv
LG 25UM57-P,csv_files/monitor.csv
Asus PB328Q,csv_files/monitor.csv
HP 27xw,csv_files/monitor.csv
Philips 247E6BDAD,csv_files/monitor.csv
Asus VE228H-R,csv_files/monitor.csv
HP Z27n,csv_files/monitor.csv
Nixeus NX-VUE24A,csv_files/monitor.csv
Dell P2016,csv_files/monitor.csv
Dell S2216M,csv_files/monitor.csv
Asus VX24AH,csv_files/monitor.csv
Asus MX25AQ,csv_files/monitor.csv
Samsung S22E450B,csv_files/monitor.csv
Samsung S27E310H,csv_files/monitor.csv
Lenovo 65ACGCC1US,csv_files/monitor.csv
Philips 223V5LHSB/27,csv_files/monitor.csv
ViewSonic XG2700-4K,csv_files/monitor.csv
AOC Q2577PWQ,csv_files/monitor.csv
Asus VP239H-P,csv_files/monitor.csv
iiyama GB2488HSU-B2,csv_files/monitor.csv
Acer K272HUL Ebmidpx,csv_files/monitor.csv
LG 24MP58VQ-P,csv_files/monitor.csv
Dell U2917W,csv_files/monitor.csv
Acer XR342CK,csv_files/monitor.csv
iiyama GB2788HS-B1,csv_files/monitor.csv
Asus VT168H,csv_files/monitor.csv
AOC E2460SH,csv_files/monitor.csv
AOC E2470SWHE,csv_files/monitor.csv
VIOTEK NB32C,csv_files/monitor.csv
AOC AG352UCG,csv_files/monitor.csv
AOC C4008VU8,csv_files/monitor.csv
Dell U3417W,csv_files/monitor.csv
LG 24MP59HT-P,csv_files/monitor.csv
Philips 288P6LJEB,csv_files/monitor.csv
Acer R221Q bid,csv_files/monitor.csv
AOC I2470SWQ,csv_files/monitor.csv
Acer ED242QR,csv_files/monitor.csv
AOC I2280SWD,csv_files/monitor.csv
LG 32UD89-W,csv_files/monitor.csv
AOC E2770She,csv_files/monitor.csv
iiyama Prolite X2380HS-B1,csv_files/monitor.csv
Lenovo 65D9GAC4EU,csv_files/monitor.csv
BenQ SW271,csv_files/monitor.csv
LG 24MP60VQ-P,csv_files/monitor.csv
Samsung U28H750,csv_files/monitor.csv
Samsung LS19F350HNWXXL,csv_files/monitor.csv
HP W1707,csv_files/monitor.csv
Dell U2419HX,csv_files/monitor.csv
Dell U2719DC,csv_files/monitor.csv
AOC AG273QCX,csv_files/monitor.csv
BenQ PD2720U,csv_files/monitor.csv
BenQ BL2581T,csv_files/monitor.csv
Asus Designo MX279HS,csv_files/monitor.csv
Acer EB243YU Abmiiiprx,csv_files/monitor.csv
BenQ ZOWIE XL2546 DIVINA,csv_files/monitor.csv
HP EliteDisplay E273m,csv_files/monitor.csv
HP N223,csv_files/monitor.csv
HP V194,csv_files/monitor.csv
HP Z22n G2,csv_files/monitor.csv
HP Z24n G2,csv_files/monitor.csv
HP DreamColor Z27x G2,csv_files/monitor.csv
Lenovo T24i 10,csv_files/monitor.csv
"NEC NEC Display MultiSync EA231WU-H-BK 22.5"" WLED LCD Monitor - 16:10 - 5 ms",csv_files/monitor.csv
Philips 328E9QJAB,csv_files/monitor.csv
ViewEra V178HB,csv_files/monitor.csv
Acer B206HQL Bympr,csv_files/monitor.csv
Asus ProArt PA32UCX,csv_files/monitor.csv
Pixio PX5 Hayabusa,csv_files/monitor.csv
LG 27BL65U-W,csv_files/monitor.csv
Samsung LS27R750QENXZA,csv_files/monitor.csv
Dell S2319HN,csv_files/monitor.csv
Asus BE24WQLB,csv_files/monitor.csv
ViewSonic VX3258-PC-MHD,csv_files/monitor.csv
Dell U2721DE,csv_files/monitor.csv
Philips 558M1RY/27,csv_files/monitor.csv
Lenovo ThinkVision T27h-20,csv_files/monitor.csv
Lenovo ThinkVision T27q-20,csv_files/monitor.csv
VIOTEK GFI27QXA,csv_files/monitor.csv
AXM 2798,csv_files/monitor.csv
Monoprice 40776,csv_files/monitor.csv
Acer KA240Y bmiix,csv_files/monitor.csv
VIOTEK GNV34DBE2,csv_files/monitor.csv
Lenovo 65FAGCC2US,csv_files/monitor.csv
Monoprice Dark Matter,csv_files/monitor.csv
MSI Optix MAG245R,csv_files/monitor.csv
Samsung FT400,csv_files/monitor.csv
Samsung SF350,csv_files/monitor.csv
Samsung SE370,csv_files/monitor.csv
Samsung M5,csv_files/monitor.csv
Samsung SH850,csv_files/monitor.csv
Acer VG271 Sbmiipx,csv_files/monitor.csv
Acer XV272 Pbmiiprzx,csv_files/monitor.csv
Acer XV272 Lvbmiiprx,csv_files/monitor.csv
Acer KG282K BMIIPX,csv_files/monitor.csv
Acer CB242Y bmirx,csv_files/monitor.csv
Acer EK240Y Cbi,csv_files/monitor.csv
Acer G236HL,csv_files/monitor.csv
Acer EI2,csv_files/monitor.csv
LG 29WK50S-P,csv_files/monitor.csv
LG 32UP50S-B,csv_files/monitor.csv
MSI Optix MAG272CQP,csv_files/monitor.csv
MSI PRO MP271QP,csv_files/monitor.csv
Acer B227Q Abmiprx,csv_files/monitor.csv
Samsung S60A,csv_files/monitor.csv
Acer B246HLymdr,csv_files/monitor.csv
LG 24BK750Y-B,csv_files/monitor.csv
Acer ET322QU,csv_files/monitor.csv
Dell U2719DX,csv_files/monitor.csv
Acer B247Y bmiprx,csv_files/monitor.csv
Asus VA32UQ,csv_files/monitor.csv
Acer BM270 bmiipphuzx,csv_files/monitor.csv
LG 27BK67U-B,csv_files/monitor.csv
Acer CB272 bmiprx,csv_files/monitor.csv
Dell P3223DE,csv_files/monitor.csv
LG 32QP880-B,csv_files/monitor.csv
LG 34WL850-W,csv_files/monitor.csv
Lenovo L2440p,csv_files/monitor.csv
ViewSonic VG2239M-LED,csv_files/monitor.csv
Acer B277 bmiprzx,csv_files/monitor.csv
LG 32UL750-W,csv_files/monitor.csv
MSI Optix MAG275R,csv_files/monitor.csv
Lenovo 66C9UAC1EU,csv_files/monitor.csv
Dell E170S,csv_files/monitor.csv
Dell P170S,csv_files/monitor.csv
LG 29UM65-P,csv_files/monitor.csv
ViewSonic VG2439SMH,csv_files/monitor.csv
BenQ SW2700PT,csv_files/monitor.csv
Asus VZ279H,csv_files/monitor.csv
AOC Q2781PQ,csv_files/monitor.csv
LG 34UC80-B,csv_files/monitor.csv
Asus VP248QGL,csv_files/monitor.csv
Acer B276HUL Cymiippprzx,csv_files/monitor.csv
HP EliteDisplay E202,csv_files/monitor.csv
Philips 329P9H,csv_files/monitor.csv
Samsung LS27F354FHNXZA,csv_files/monitor.csv
BenQ EW2780U,csv_files/monitor.csv
Samsung SR650,csv_files/monitor.csv
Acer CBA322QU SMIIPRZX,csv_files/monitor.csv
Dell P2723DE,csv_files/monitor.csv
LG 24M47VQ-P,csv_files/monitor.csv
LG 32QN55T-B,csv_files/monitor.csv
Asus VP348QGL,csv_files/monitor.csv
Acer UM.HV1AA.A03,csv_files/monitor.csv
AOC F22,csv_files/monitor.csv
ViewSonic VA2223wm,csv_files/monitor.csv
ViewSonic VG2428WM,csv_files/monitor.csv
ViewSonic VA926g,csv_files/monitor.csv
ViewSonic VA2232WM,csv_files/monitor.csv
Samsung P2770HD,csv_files/monitor.csv
Samsung 2333T,csv_files/monitor.csv
Samsung B2240W,csv_files/monitor.csv
Samsung S27A550H,csv_files/monitor.csv
Samsung FX2490HD,csv_files/monitor.csv
Samsung S22A300B,csv_files/monitor.csv
Dell P2411H,csv_files/monitor.csv
Acer V193WEJb,csv_files/monitor.csv
Acer G245HQAbd,csv_files/monitor.csv
Acer S243HLbmii,csv_files/monitor.csv
Acer B243HLbmdrz,csv_files/monitor.csv
Asus VE278Q,csv_files/monitor.csv
BenQ BL2201PU,csv_files/monitor.csv
LG M2380D-PU,csv_files/monitor.csv
HP LA2205wg,csv_files/monitor.csv
HP ZR30w,csv_files/monitor.csv
HP 2511x,csv_files/monitor.csv
HP 2211x,csv_files/monitor.csv
NEC EA192M-BK,csv_files/monitor.csv
Samsung NC240,csv_files/monitor.csv
Acer G205HVbd,csv_files/monitor.csv
HP LA2306x,csv_files/monitor.csv
HP LA2205wg,csv_files/monitor.csv
Dell P2211H,csv_files/monitor.csv
Dell P2011H,csv_files/monitor.csv
LG W1942TQ-BF,csv_files/monitor.csv
LG L2000CP-BF,csv_files/monitor.csv
LG W2246T-PF,csv_files/monitor.csv
Samsung 320MP-3,csv_files/monitor.csv
LG M3204CCBA,csv_files/monitor.csv
Dell E1912H,csv_files/monitor.csv
Dell P2311H (469-0836),csv_files/monitor.csv
LG W3000H-Bn,csv_files/monitor.csv
HP 2011x (XP597AA#ABA),csv_files/monitor.csv
Dell S2330MX,csv_files/monitor.csv
HP 2310e,csv_files/monitor.csv
Dell P2312H,csv_files/monitor.csv
Dell IN2030M,csv_files/monitor.csv
Dell E2210,csv_files/monitor.csv
AOC 2436Vwa,csv_files/monitor.csv
BenQ XL2420TX,csv_files/monitor.csv
BenQ GW2450HM,csv_files/monitor.csv
Samsung S27B970D,csv_files/monitor.csv
Samsung S23A700D,csv_files/monitor.csv
Samsung S24A460B-1,csv_files/monitor.csv
Samsung S22B300B,csv_files/monitor.csv
Samsung S20B350H,csv_files/monitor.csv
Dell E2211H,csv_files/monitor.csv
Dell E1911,csv_files/monitor.csv
Hannspree HF205DPB,csv_files/monitor.csv
Samsung S19B420BW,csv_files/monitor.csv
LG E2241VB-BN,csv_files/monitor.csv
Asus VK228H-CSM,csv_files/monitor.csv
HP LV2311,csv_files/monitor.csv
LG E2742V-BN,csv_files/monitor.csv
Lenovo LT2252p,csv_files/monitor.csv
Acer P238HLbd,csv_files/monitor.csv
Acer V173DJOb,csv_files/monitor.csv
ViewSonic VP2770-LED,csv_files/monitor.csv
Dell S2240M,csv_files/monitor.csv
LG E1942TC-BN,csv_files/monitor.csv
Acer V233HL,csv_files/monitor.csv
Asus VG27AH,csv_files/monitor.csv
V7 LED185W2R-DVI,csv_files/monitor.csv
Sony SSML22F1,csv_files/monitor.csv
Sony SSML24F1,csv_files/monitor.csv
Dell U3014,csv_files/monitor.csv
Asus VS207T-P,csv_files/monitor.csv
AOC E960SRDA,csv_files/monitor.csv
Acer G196HQLb,csv_files/monitor.csv
Dell E2313H,csv_files/monitor.csv
HP 2311gt (QJ684AA#ABA),csv_files/monitor.csv
Samsung S22C150N,csv_files/monitor.csv
Samsung S24B150BL,csv_files/monitor.csv
Samsung S27C350H,csv_files/monitor.csv
Samsung S27C500H,csv_files/monitor.csv
LG 27EA63V-P,csv_files/monitor.csv
Lenovo LT2252p,csv_files/monitor.csv
Lenovo LT2223p,csv_files/monitor.csv
Planar PLL2210W,csv_files/monitor.csv
HP 27xi,csv_files/monitor.csv
Acer V206HQLAbd,csv_files/monitor.csv
Acer UM.BV6AA.003,csv_files/monitor.csv
BenQ BENQGW2255,csv_files/monitor.csv
JVC DT-E17L4GU,csv_files/monitor.csv
LG DM2352D-PN,csv_files/monitor.csv
LG IPS235P-BN,csv_files/monitor.csv
HP L2045w,csv_files/monitor.csv
Asus VX229H,csv_files/monitor.csv
Dell E2214H,csv_files/monitor.csv
Crossover 27Q LED-P,csv_files/monitor.csv
ViewSonic TD2220,csv_files/monitor.csv
HP 2159m,csv_files/monitor.csv
AOC E2060SWDA,csv_files/monitor.csv
Planar 997-7318-00,csv_files/monitor.csv
Asus VN289H,csv_files/monitor.csv
LG 22M45D,csv_files/monitor.csv
LG 24M45H,csv_files/monitor.csv
Gateway KX2153 Abd,csv_files/monitor.csv
Samsung S27D360H,csv_files/monitor.csv
Samsung S27D390H,csv_files/monitor.csv
Samsung T28D310NH,csv_files/monitor.csv
Acer V226HQL Abmid,csv_files/monitor.csv
AOC I2421VWH,csv_files/monitor.csv
HP E231i,csv_files/monitor.csv
Samsung U32D970Q,csv_files/monitor.csv
Wasabi Mango QHD275 SUPREME,csv_files/monitor.csv
Samsung S27D590C,csv_files/monitor.csv
Asus VS228T-P,csv_files/monitor.csv
BenQ BL3201PH,csv_files/monitor.csv
LG 29UB55-B,csv_files/monitor.csv
AOC G2770PQU,csv_files/monitor.csv
Acer G247HL,csv_files/monitor.csv
ViewSonic VA2465SMH,csv_files/monitor.csv
HP S231d,csv_files/monitor.csv
Samsung S24E360HL,csv_files/monitor.csv
Acer V246HQL Cbd,csv_files/monitor.csv
LG 29UM67P,csv_files/monitor.csv
Samsung S24E390HL,csv_files/monitor.csv
Samsung S27E390H,csv_files/monitor.csv
Samsung S32E590C,csv_files/monitor.csv
ViewSonic VG2860MHL-4K,csv_files/monitor.csv
LG 25UM56-P,csv_files/monitor.csv
Samsung S24E310HL,csv_files/monitor.csv
Asus PA328Q,csv_files/monitor.csv
Samsung T24E310ND,csv_files/monitor.csv
ViewSonic VP2780-4K,csv_files/monitor.csv
Asus C422AQ,csv_files/monitor.csv
LG 27MP36HQ-B,csv_files/monitor.csv
ViewSonic VA2252Sm,csv_files/monitor.csv
Dell SE2216H,csv_files/monitor.csv
Asus VS228NL-P,csv_files/monitor.csv
Dell P2416D,csv_files/monitor.csv
iiyama B2482HD-B1,csv_files/monitor.csv
BenQ GW2455H,csv_files/monitor.csv
Dell E2414HM,csv_files/monitor.csv
HP 22xw,csv_files/monitor.csv
LG 31MU97Z-B,csv_files/monitor.csv
NEC P212-BK,csv_files/monitor.csv
NEC P212-BK-SV,csv_files/monitor.csv
Samsung S22E450BW,csv_files/monitor.csv
Samsung S23E200B,csv_files/monitor.csv
Acer Z35 bmiphz,csv_files/monitor.csv
Samsung U32E850R,csv_files/monitor.csv
Acer H277HU kmipuz,csv_files/monitor.csv
LG 24MP48HQ-P,csv_files/monitor.csv
LG 27MP58VQ-P,csv_files/monitor.csv
LG 29UM68,csv_files/monitor.csv
LG 34UM88-P,csv_files/monitor.csv
AOC C3583FQ,csv_files/monitor.csv
Samsung S22E390H,csv_files/monitor.csv
AOC I2481FXH,csv_files/monitor.csv
ViewSonic VX2478-SMHD,csv_files/monitor.csv
Dell S2817Q,csv_files/monitor.csv
Philips BDM3270QP2,csv_files/monitor.csv
Monoprice Zero-G,csv_files/monitor.csv
Acer G247HYU,csv_files/monitor.csv
AOC E2260PQ/BK,csv_files/monitor.csv
LG 24M47H-P,csv_files/monitor.csv
LG 29UM59-P,csv_files/monitor.csv
Acer R221Q,csv_files/monitor.csv
BenQ GW2470ML,csv_files/monitor.csv
LG 32UD59-B,csv_files/monitor.csv
BenQ PD3200Q,csv_files/monitor.csv
Acer KA241 bid,csv_files/monitor.csv
Lenovo L27q,csv_files/monitor.csv
LG 27MU88-W,csv_files/monitor.csv
LG 32UD60-B,csv_files/monitor.csv
iiyama Prolite B2480HS-B2,csv_files/monitor.csv
AOC E2752VQ,csv_files/monitor.csv
iiyama G-MASTER GOLD PHOENIX,csv_files/monitor.csv
iiyama G-Master GE2788HS-B2,csv_files/monitor.csv
AOC U3277PQU,csv_files/monitor.csv
Acer ET430K wmiiqppx,csv_files/monitor.csv
iiyama G-MASTER GOLD PHOENIX,csv_files/monitor.csv
iiyama B2783QSU-B1,csv_files/monitor.csv
Acer Predator X27 bmiiphzx,csv_files/monitor.csv
AOC AG322FCX,csv_files/monitor.csv
HP T3U85AA,csv_files/monitor.csv
BenQ EW277HDR,csv_files/monitor.csv
Samsung S24H850,csv_files/monitor.csv
Lenovo Y27F,csv_files/monitor.csv
AOC 27V2H,csv_files/monitor.csv
Dell P3418HW,csv_files/monitor.csv
Dell IN1910N,csv_files/monitor.csv
Dell P2419HC,csv_files/monitor.csv
Dell S2419HN,csv_files/monitor.csv
Asus ROG Swift PG258Q Call of Duty: Black Ops 4 Special Edition,csv_files/monitor.csv
ViewSonic XG2730,csv_files/monitor.csv
VIOTEK GN35DR,csv_files/monitor.csv
Acer KG270 biix,csv_files/monitor.csv
AOC 24B1XH,csv_files/monitor.csv
BenQ ZOWIE RL2455TS,csv_files/monitor.csv
Acer B247Y bmiprczx bmiprczx,csv_files/monitor.csv
Acer VG271 Pbmiipx,csv_files/monitor.csv
Asus ASUSPRO C422AQH,csv_files/monitor.csv
HP N246v,csv_files/monitor.csv
HP VH27,csv_files/monitor.csv
HP EliteDisplay E240C,csv_files/monitor.csv
HP P274,csv_files/monitor.csv
HP 22eb,csv_files/monitor.csv
Lenovo L27m-28,csv_files/monitor.csv
Lenovo C22-10,csv_files/monitor.csv
Philips 278E9QJAB,csv_files/monitor.csv
Lenovo Y44w-10,csv_files/monitor.csv
MSI Optix MPG341CQRV,csv_files/monitor.csv
Acer HA230 Abi,csv_files/monitor.csv
Asus VP28UQGL,csv_files/monitor.csv
Deco Gear VIEW101,csv_files/monitor.csv
ViewSonic VG2456,csv_files/monitor.csv
Acer K242HL Dbid,csv_files/monitor.csv
AOC Q2790PQU/BT,csv_files/monitor.csv
Acer ED323QUR widpx,csv_files/monitor.csv
Dell P2219HE,csv_files/monitor.csv
Acer XZ242Q Sbmiiphx,csv_files/monitor.csv
VIOTEK GNV34CB,csv_files/monitor.csv
Philips 246E9QDSB,csv_files/monitor.csv
NEC EA223WM,csv_files/monitor.csv
LG 24M38H-B,csv_files/monitor.csv
Monoprice 40865,csv_files/monitor.csv
Acer V246HL bi,csv_files/monitor.csv
Samsung M50B,csv_files/monitor.csv
Samsung CF390,csv_files/monitor.csv
Samsung JG50,csv_files/monitor.csv
Samsung CH890,csv_files/monitor.csv
Samsung SE310,csv_files/monitor.csv
Samsung UH750,csv_files/monitor.csv
Acer VG270U ABMIIPX,csv_files/monitor.csv
Dell E2722HS,csv_files/monitor.csv
LG 27GK65S-B,csv_files/monitor.csv
LG 34WL75C-B,csv_files/monitor.csv
LG 34UM68-P,csv_files/monitor.csv
MSI Optix MAG273,csv_files/monitor.csv
MSI Optix G272P,csv_files/monitor.csv
MSI Optix G274R,csv_files/monitor.csv
MSI Creator PS321URV,csv_files/monitor.csv
MSI Modern MD271QPW,csv_files/monitor.csv
Monoprice 30673,csv_files/monitor.csv
Acer V226HQL Bbmipx,csv_files/monitor.csv
Acer XZ322QU PBMIIPHX,csv_files/monitor.csv
Acer CB242Y bmiprx,csv_files/monitor.csv
Acer CB382CUR bmiiphuzx,csv_files/monitor.csv
Philips 241B8QJEB,csv_files/monitor.csv
Planar PXL3280W,csv_files/monitor.csv
ViewSonic VG3448,csv_files/monitor.csv
ViewSonic VP3481A,csv_files/monitor.csv
LG 38WK95C-W,csv_files/monitor.csv
Acer SB270 Bbix,csv_files/monitor.csv
Monoprice CrystalPro,csv_files/monitor.csv
MSI Optix MAG275R2,csv_files/monitor.csv
Acer CB292CU bmiipruzx,csv_files/monitor.csv
LG 27UP80B-W,csv_files/monitor.csv
Acer B196L Aymdr,csv_files/monitor.csv
LG 32BL95U-W,csv_files/monitor.csv
ViewSonic VG2455-2K,csv_files/monitor.csv
Philips 328P6VUBREB,csv_files/monitor.csv
Samsung S60UA,csv_files/monitor.csv
MSI Modern MD271P,csv_files/monitor.csv
Acer B247Y D,csv_files/monitor.csv
Acer XB273 Pbmiprzx,csv_files/monitor.csv
Asus VN279Q,csv_files/monitor.csv
Planar PCT2485,csv_files/monitor.csv
NEC PA302W,csv_files/monitor.csv
HP D7R00A4#ABA,csv_files/monitor.csv
Samsung S24E200BL,csv_files/monitor.csv
Philips 349X7FJEW/27,csv_files/monitor.csv
HP Z24i G2,csv_files/monitor.csv
LG 34BK95C-W,csv_files/monitor.csv
NEC EA271U-BK,csv_files/monitor.csv
NEC PA243W-BK,csv_files/monitor.csv
Planar PLN2200,csv_files/monitor.csv
Sceptre E205W-16003S,csv_files/monitor.csv
V7 L27ADS-2N,csv_files/monitor.csv
ViewSonic VG2748,csv_files/monitor.csv
Asus CG32UQ,csv_files/monitor.csv
HP Z23n G2,csv_files/monitor.csv
Monoprice CrystalPro,csv_files/monitor.csv
Samsung TU872,csv_files/monitor.csv
Samsung M80B,csv_files/monitor.csv
MSI PRO MP241,csv_files/monitor.csv
HP E273q,csv_files/monitor.csv
AOC 2236vw,csv_files/monitor.csv
AOC 931SWL,csv_files/monitor.csv
AOC 2436V,csv_files/monitor.csv
ViewSonic VA2448m-LED,csv_files/monitor.csv
ViewSonic VA1931WA-LED,csv_files/monitor.csv
ViewSonic VG2236wm-LED,csv_files/monitor.csv
ViewSonic VX2753mh-LED,csv_files/monitor.csv
ViewSonic VP2365wb,csv_files/monitor.csv
ViewSonic VA1932WM,csv_files/monitor.csv
Samsung B1940EW,csv_files/monitor.csv
Samsung 2443BWT-1,csv_files/monitor.csv
Samsung S24A350H,csv_files/monitor.csv
Samsung B2240MW,csv_files/monitor.csv
Samsung S20A300B,csv_files/monitor.csv
Samsung B1740R,csv_files/monitor.csv
Samsung T27A950,csv_files/monitor.csv
Samsung B2330HD,csv_files/monitor.csv
Samsung B2230HD,csv_files/monitor.csv
Samsung T23A350,csv_files/monitor.csv
Dell E2210,csv_files/monitor.csv
Dell U2211H,csv_files/monitor.csv
Dell E2211H,csv_files/monitor.csv
Dell E2011H,csv_files/monitor.csv
Dell U3011,csv_files/monitor.csv
V7 D22W12-N6,csv_files/monitor.csv
Acer S273HL bmii,csv_files/monitor.csv
Acer V223WEJbd,csv_files/monitor.csv
Acer S201HLbd,csv_files/monitor.csv
Acer P215HBbd,csv_files/monitor.csv
Acer V173DJbd,csv_files/monitor.csv
Acer HN274Hbmiiid,csv_files/monitor.csv
